47 -4 1956 9.8
48 -4 1956 12.9
47 -4 1956 10.4
47 -4 1956 11
47 -4 1956 9.82
48 -4 1956 14.2
48 -4 1956 16.19
48 -4 1956 13.88
46 -2 1956 15.6
46 -2 1956 12.8
47 -2 1956 16.8
46 -2 1956 12.8
46 -2 1956 13.2
47 -2 1956 15.8
47 -2 1956 14.3
46 -2 1956 14.6
46 -1 1956 13.8
46 -1 1956 14.9
46 -1 1956 13.6
46 -1 1956 15
46 -1 1956 14.9
50 -4 1956 12.17
48 -5 1956 11.43
46 -1 1956 14.4
48 -7 1956 11.22
48 -6 1956 11.15
48 -9 1956 12.1
48 -8 1956 11.4
48 -10 1956 11.6
47 -6 1956 12.2
47 -7 1956 12
47 -5 1956 14.9
46 -4 1956 12.7
45 -3 1956 11.8
45 -3 1956 11.85
44 -1 1956 11.57
44 -1 1956 12.75
44 -1 1956 11.6
44 -2 1956 11.6
44 -2 1956 11.7
44 -1 1956 11.6
44 -2 1956 11.75
44 -1 1956 12.7
43 -1 1956 11.55
46 -1 1956 18.8
43 -2 1956 11.5
45 -2 1956 11.6
46 -2 1956 13.3
45 -3 1956 12.02
45 -2 1956 11.62
45 -1 1956 12.95
45 -3 1956 11.55
45 -3 1956 11.85
46 -3 1956 11.05
45 -2 1956 11.4
45 -2 1956 11.32
46 -1 1956 11.9
45 -3 1956 11.2
45 -2 1956 11.85
46 -1 1956 13.2
35 -1 1956 14.18
45 -1 1956 14.18
46 -3 1956 11.25
46 -3 1956 10.7
46 -2 1956 11.5
47 -2 1956 11.8
46 -2 1956 11.15
46 -3 1956 10.83
47 -3 1956 10.5
47 -3 1956 10.8
46 -4 1956 11.8
46 -4 1956 10.95
46 -5 1956 11.6
47 -4 1956 10.02
47 -4 1956 10
46 -1 1956 14.85
47 -4 1956 10.45
46 -1 1956 18.2
46 -1 1956 14.6
47 -4 1956 9.95
47 -5 1956 10.82
47 -3 1956 10.4
47 -4 1956 10.4
47 -3 1956 10.72
47 -3 1956 12.1
46 -1 1956 15.55
46 -1 1956 18
48 -6 1956 11.5
48 -6 1956 11
49 -6 1956 10.25
48 -6 1956 11.5
48 -5 1956 11.45
48 -5 1956 12.1
46 -1 1956 19.1
46 -1 1956 17.7
50 -4 1956 12.82
46 -1 1956 18.1
46 -1 1956 18.3
46 -1 1956 18.4
46 -1 1956 18.05
49 0 1956 15.71
